id,texto,intent,original,template,is_kid_optimized
kid_jugar_29695,juguemos fútbol,JUGAR,juguemos fútbol,juguemos {juego},True
kid_comer_beber_21320,este quiero comerciantes,COMER_BEBER,este quiero comerciantes,quiero {comida},True
kid_comer_beber_34028,más galletas,COMER_BEBER,más galletas,más {comida},True
kid_expresar_emocion_39678,estoy feliz,EXPRESAR_EMOCION,estoy feliz,estoy {emocion},True
kid_saludar_2777,bueno bueno buenos días,SALUDAR,bueno bueno buenos días,buenos días,True
kid_pedir_ayuda_5696,me ayudas,PEDIR_AYUDA,me ayudas,me ayudas,True
kid_jugar_11268,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_expresar_emocion_8997,eh me pone emocionado,EXPRESAR_EMOCION,eh me pone emocionado,me pone {emocion},True
kid_jugar_20740,jugamos,JUGAR,jugamos,jugamos,True
kid_describir_dolor_28764,me duele cabeza,DESCRIBIR_DOLOR,me duele cabeza,me duele {parte_cuerpo},True
kid_pedir_ayuda_10581,este ayuda con auto,PEDIR_AYUDA,este ayuda con auto,ayuda con {objeto},True
kid_describir_dolor_18934,tengo tengo dolor,DESCRIBIR_DOLOR,tengo tengo dolor,tengo dolor,True
kid_despedir_8983,nos vemos,DESPEDIR,nos vemos,nos vemos,True
kid_comer_beber_26917,bueno me da documento comercial,COMER_BEBER,bueno me da documento comercial,me da {comida},True
kid_pedir_ayuda_35198,ayuda abuelo,PEDIR_AYUDA,ayuda abuelo,ayuda {persona},True
kid_despedir_9031,nos vemos,DESPEDIR,nos vemos,nos vemos,True
kid_comer_beber_32406,quiero panamá,COMER_BEBER,quiero panamá,quiero {comida},True
kid_pedir_ayuda_23823,necesito ayuda,PEDIR_AYUDA,necesito ayuda,necesito ayuda,True
kid_saludar_19295,bueno buenas tardes,SALUDAR,bueno buenas tardes,buenas tardes,True
kid_expresar_necesidad_27329,este tengo ganas de saltar,EXPRESAR_NECESIDAD,este tengo ganas de saltar,tengo ganas de {accion},True
kid_pedir_ayuda_28051,mm ayuda con crayones,PEDIR_AYUDA,mm ayuda con crayones,ayuda con {objeto},True
kid_comer_beber_6720,comer galletas,COMER_BEBER,comer galletas,comer {comida},True
kid_despedir_17144,chau,DESPEDIR,chau,chau,True
kid_comer_beber_2158,quiero agua agua,COMER_BEBER,quiero agua agua,quiero agua,True
kid_jugar_30743,juguemos rayuela,JUGAR,juguemos rayuela,juguemos {juego},True
kid_jugar_4234,jugamos,JUGAR,jugamos,jugamos,True
kid_expresar_emocion_29777,hoy estoy nervioso,EXPRESAR_EMOCION,hoy estoy nervioso,hoy estoy {emocion},True
kid_expresar_necesidad_28277,tengo frío,EXPRESAR_NECESIDAD,tengo frío,tengo {necesidad},True
kid_comer_beber_33415,quiero comerciante,COMER_BEBER,quiero comerciante,quiero {comida},True
kid_pedir_ayuda_9118,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_pedir_ayuda_24191,no sé comer,PEDIR_AYUDA,no sé comer,no sé {accion},True
kid_jugar_24285,mm me gusta jugar videojuegos,JUGAR,mm me gusta jugar videojuegos,me gusta jugar {juego},True
kid_expresar_necesidad_24900,este tengo ganas de correr correr,EXPRESAR_NECESIDAD,este tengo ganas de correr correr,tengo ganas de {accion},True
kid_expresar_necesidad_6723,busco tablet tablet,EXPRESAR_NECESIDAD,busco tablet tablet,busco {objeto},True
kid_describir_dolor_12916,me pegué pegué en cabeza,DESCRIBIR_DOLOR,me pegué pegué en cabeza,me pegué en {parte_cuerpo},True
kid_describir_dolor_15096,duele brazo,DESCRIBIR_DOLOR,duele brazo,duele {parte_cuerpo},True
kid_despedir_18521,chau,DESPEDIR,chau,chau,True
kid_comer_beber_12910,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_agradecer_29480,te doy las gracias,AGRADECER,te doy las gracias,te doy las gracias,True
kid_expresar_emocion_39485,me siento enojado,EXPRESAR_EMOCION,me siento enojado,me siento {emocion},True
kid_describir_dolor_8073,duele dedo,DESCRIBIR_DOLOR,duele dedo,duele {parte_cuerpo},True
kid_comer_beber_31380,tengo tengo hambre,COMER_BEBER,tengo tengo hambre,tengo hambre,True
kid_expresar_emocion_34700,este me pone cansado,EXPRESAR_EMOCION,este me pone cansado,me pone {emocion},True
kid_ir_lugar_8957,quiero ir al jardín jardín,IR_LUGAR,quiero ir al jardín jardín,quiero ir al {lugar},True
kid_saludar_23599,hola amigo feliz feliz navidad,SALUDAR,hola amigo feliz feliz navidad,hola {persona} {emocion},True
kid_describir_dolor_26570,me duele duele,DESCRIBIR_DOLOR,me duele duele,me duele,True
kid_saludar_34402,hola amigo,SALUDAR,hola amigo,hola {persona},True
kid_expresar_necesidad_7341,dame pelota,EXPRESAR_NECESIDAD,dame pelota,dame {objeto},True
kid_pedir_ayuda_1641,me ayudas,PEDIR_AYUDA,me ayudas,me ayudas,True
kid_jugar_17763,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_agradecer_1383,gracias,AGRADECER,gracias,gracias,True
kid_ir_lugar_14564,ir a casa casa,IR_LUGAR,ir a casa casa,ir a {lugar},True
kid_pedir_ayuda_2059,ayuda con juguete,PEDIR_AYUDA,ayuda con juguete,ayuda con {objeto},True
kid_agradecer_38474,mm te doy las gracias,AGRADECER,mm te doy las gracias,te doy las gracias,True
kid_jugar_37704,eh juego con peluche,JUGAR,eh juego con peluche,juego con {juguete},True
kid_saludar_14971,buenos días,SALUDAR,buenos días,buenos días,True
kid_expresar_necesidad_10206,quiero jugar,EXPRESAR_NECESIDAD,quiero jugar,quiero {accion},True
kid_jugar_29612,juego con bloques,JUGAR,juego con bloques,juego con {juguete},True
kid_expresar_necesidad_8703,tengo frío,EXPRESAR_NECESIDAD,tengo frío,tengo {necesidad},True
kid_ir_lugar_10821,vamos al escuela,IR_LUGAR,vamos al escuela,vamos al {lugar},True
kid_expresar_necesidad_39791,eh tengo hambre,EXPRESAR_NECESIDAD,eh tengo hambre,tengo {necesidad},True
kid_jugar_20670,quiero crayones,JUGAR,quiero crayones,quiero {juguete},True
kid_saludar_20487,este buenos días,SALUDAR,este buenos días,buenos días,True
kid_expresar_emocion_19936,me pone feliz cumpleaños,EXPRESAR_EMOCION,me pone feliz cumpleaños,me pone {emocion},True
kid_expresar_necesidad_406,este este tengo aburrimiento,EXPRESAR_NECESIDAD,este este tengo aburrimiento,tengo {necesidad},True
kid_jugar_1557,me gusta jugar memoria,JUGAR,me gusta jugar memoria,me gusta jugar {juego},True
kid_agradecer_28361,gracias,AGRADECER,gracias,gracias,True
kid_ir_lugar_2719,ir a plaza,IR_LUGAR,ir a plaza,ir a {lugar},True
kid_jugar_7042,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_jugar_8370,juego con bicicleta,JUGAR,juego con bicicleta,juego con {juguete},True
kid_pedir_ayuda_28254,no sé leer,PEDIR_AYUDA,no sé leer,no sé {accion},True
kid_comer_beber_24543,más campanario,COMER_BEBER,más campanario,más {comida},True
kid_comer_beber_4802,bueno tengo sed,COMER_BEBER,bueno tengo sed,tengo sed,True
kid_expresar_necesidad_30027,me da auto,EXPRESAR_NECESIDAD,me da auto,me da {objeto},True
kid_jugar_13369,me gusta jugar puzzles,JUGAR,me gusta jugar puzzles,me gusta jugar {juego},True
kid_jugar_23673,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_expresar_necesidad_4490,donde está auto,EXPRESAR_NECESIDAD,donde está auto,donde está {objeto},True
kid_saludar_7907,buenas tardes,SALUDAR,buenas tardes,buenas tardes,True
kid_describir_dolor_7555,dolor en dedo,DESCRIBIR_DOLOR,dolor en dedo,dolor en {parte_cuerpo},True
kid_describir_dolor_33801,dolor en barriga,DESCRIBIR_DOLOR,dolor en barriga,dolor en {parte_cuerpo},True
kid_expresar_necesidad_15841,tengo ganas de correr,EXPRESAR_NECESIDAD,tengo ganas de correr,tengo ganas de {accion},True
kid_jugar_34766,quiero jugar,JUGAR,quiero jugar,quiero jugar,True
kid_expresar_necesidad_24228,donde está comida,EXPRESAR_NECESIDAD,donde está comida,donde está {objeto},True
kid_expresar_necesidad_7623,necesito necesito auto,EXPRESAR_NECESIDAD,necesito necesito auto,necesito {objeto},True
kid_comer_beber_26940,quiero comer,COMER_BEBER,quiero comer,quiero comer,True
kid_jugar_18821,juguemos tag,JUGAR,juguemos tag,juguemos {juego},True
kid_saludar_1980,este hola tía feliz,SALUDAR,este hola tía feliz,hola {persona} {emocion},True
kid_expresar_necesidad_3472,me da comida,EXPRESAR_NECESIDAD,me da comida,me da {objeto},True
kid_despedir_39061,chau,DESPEDIR,chau,chau,True
kid_expresar_emocion_28036,hoy estoy feliz cumpleaños,EXPRESAR_EMOCION,hoy estoy feliz cumpleaños,hoy estoy {emocion},True
kid_pedir_ayuda_37253,este ayuda,PEDIR_AYUDA,este ayuda,ayuda,True
kid_expresar_emocion_26156,mm me siento cansado,EXPRESAR_EMOCION,mm me siento cansado,me siento {emocion},True
kid_pedir_ayuda_23517,no puedo comer,PEDIR_AYUDA,no puedo comer,no puedo {accion},True
kid_jugar_12458,juguemos puzzles,JUGAR,juguemos puzzles,juguemos {juego},True
kid_agradecer_30044,muchas gracias,AGRADECER,muchas gracias,muchas gracias,True
kid_pedir_ayuda_14821,no sé correr,PEDIR_AYUDA,no sé correr,no sé {accion},True
kid_pedir_ayuda_25572,ayuda amiga,PEDIR_AYUDA,ayuda amiga,ayuda {persona},True
kid_comer_beber_9998,quiero edificio comercial,COMER_BEBER,quiero edificio comercial,quiero {comida},True
kid_jugar_37381,me gusta jugar fútbol,JUGAR,me gusta jugar fútbol,me gusta jugar {juego},True
kid_ir_lugar_36504,vamos vamos al baño,IR_LUGAR,vamos vamos al baño,vamos al {lugar},True
kid_jugar_16891,bueno vamos a jugar,JUGAR,bueno vamos a jugar,vamos a jugar,True
kid_expresar_necesidad_34180,dame juguete,EXPRESAR_NECESIDAD,dame juguete,dame {objeto},True
kid_ir_lugar_32863,ir a escuela,IR_LUGAR,ir a escuela,ir a {lugar},True
kid_jugar_5714,juguemos juguemos puzzles,JUGAR,juguemos juguemos puzzles,juguemos {juego},True
kid_expresar_emocion_29938,estoy muy asustado,EXPRESAR_EMOCION,estoy muy asustado,estoy muy {emocion},True
kid_describir_dolor_11356,me pegué en rodilla,DESCRIBIR_DOLOR,me pegué en rodilla,me pegué en {parte_cuerpo},True
kid_jugar_36424,vamos a jugar,JUGAR,vamos a jugar,vamos a jugar,True
kid_expresar_emocion_10981,me pone entristecer,EXPRESAR_EMOCION,me pone entristecer,me pone {emocion},True
kid_pedir_ayuda_21670,ayuda abuela,PEDIR_AYUDA,ayuda abuela,ayuda {persona},True
kid_agradecer_19721,este gracias,AGRADECER,este gracias,gracias,True
kid_describir_dolor_18482,duele barriga,DESCRIBIR_DOLOR,duele barriga,duele {parte_cuerpo},True
kid_pedir_ayuda_26747,ayuda,PEDIR_AYUDA,ayuda,ayuda,True
kid_expresar_emocion_6588,estoy muy asustado,EXPRESAR_EMOCION,estoy muy asustado,estoy muy {emocion},True
kid_ir_lugar_10117,mm donde está cocina,IR_LUGAR,mm donde está cocina,donde está {lugar},True
kid_jugar_35407,juego con auto,JUGAR,juego con auto,juego con {juguete},True
kid_jugar_33293,me gusta jugar tag,JUGAR,me gusta jugar tag,me gusta jugar {juego},True
kid_describir_dolor_37921,me lastimé barriga,DESCRIBIR_DOLOR,me lastimé barriga,me lastimé {parte_cuerpo},True
kid_saludar_22661,bueno hey abuelo,SALUDAR,bueno hey abuelo,hey {persona},True
kid_despedir_11656,hasta luego,DESPEDIR,hasta luego,hasta luego,True
kid_comer_beber_26960,beber jugo,COMER_BEBER,beber jugo,beber {bebida},True
kid_jugar_10724,quiero bicicleta,JUGAR,quiero bicicleta,quiero {juguete},True
kid_expresar_emocion_11613,estoy muy tranquilo,EXPRESAR_EMOCION,estoy muy tranquilo,estoy muy {emocion},True
kid_pedir_ayuda_7550,este necesito ayuda,PEDIR_AYUDA,este necesito ayuda,necesito ayuda,True
kid_jugar_36262,quiero rompecabezas,JUGAR,quiero rompecabezas,quiero {juguete},True
kid_describir_dolor_32567,me pegué en barriga,DESCRIBIR_DOLOR,me pegué en barriga,me pegué en {parte_cuerpo},True
kid_jugar_36864,me gusta jugar fútbol,JUGAR,me gusta jugar fútbol,me gusta jugar {juego},True
kid_jugar_2119,quiero jugar por favor,JUGAR,quiero jugar por favor,quiero jugar,True
kid_saludar_10940,hola,SALUDAR,hola,hola,True
kid_pedir_ayuda_9255,no puedo correr,PEDIR_AYUDA,no puedo correr,no puedo {accion},True
kid_expresar_necesidad_16221,este tengo calor,EXPRESAR_NECESIDAD,este tengo calor,tengo {necesidad},True
kid_agradecer_24048,gracias tía,AGRADECER,gracias tía,gracias {persona},True
kid_describir_dolor_23316,mm tengo dolor,DESCRIBIR_DOLOR,mm tengo dolor,tengo dolor,True
kid_expresar_necesidad_28603,donde está bloques,EXPRESAR_NECESIDAD,donde está bloques,donde está {objeto},True
kid_despedir_21854,adiós,DESPEDIR,adiós,adiós,True
kid_expresar_emocion_22157,me pone feliz cumpleaños,EXPRESAR_EMOCION,me pone feliz cumpleaños,me pone {emocion},True
kid_saludar_30420,bueno buenos días,SALUDAR,bueno buenos días,buenos días,True
kid_expresar_necesidad_431,tengo ganas de comer,EXPRESAR_NECESIDAD,tengo ganas de comer,tengo ganas de {accion},True
kid_expresar_necesidad_11183,necesito comida,EXPRESAR_NECESIDAD,necesito comida,necesito {objeto},True
kid_expresar_necesidad_14929,quiero quiero auto,EXPRESAR_NECESIDAD,quiero quiero auto,quiero {objeto},True
kid_comer_beber_7566,bueno beber jugo,COMER_BEBER,bueno beber jugo,beber {bebida},True
kid_comer_beber_28232,más comercio,COMER_BEBER,más comercio,más {comida},True
kid_expresar_necesidad_9534,bueno tengo ganas de dormir,EXPRESAR_NECESIDAD,bueno tengo ganas de dormir,tengo ganas de {accion},True
kid_saludar_1948,hola abuelo,SALUDAR,hola abuelo,hola {persona},True
kid_comer_beber_34093,bueno tengo hambre,COMER_BEBER,bueno tengo hambre,tengo hambre,True
kid_expresar_emocion_13220,me siento enojado,EXPRESAR_EMOCION,me siento enojado,me siento {emocion},True
kid_pedir_ayuda_19178,ayuda,PEDIR_AYUDA,ayuda,ayuda,True
kid_expresar_necesidad_18638,tengo ganas de estudiar,EXPRESAR_NECESIDAD,tengo ganas de estudiar,tengo ganas de {accion},True
kid_jugar_35516,juego con crayones,JUGAR,juego con crayones,juego con {juguete},True
kid_jugar_37542,juego con rompecabezas,JUGAR,juego con rompecabezas,juego con {juguete},True
kid_ir_lugar_6396,bueno al casa,IR_LUGAR,bueno al casa,al {lugar},True
kid_expresar_emocion_3105,estoy contento,EXPRESAR_EMOCION,estoy contento,estoy {emocion},True
kid_pedir_ayuda_18813,ayuda con muñeca,PEDIR_AYUDA,ayuda con muñeca,ayuda con {objeto},True
kid_expresar_emocion_987,soy nervioso,EXPRESAR_EMOCION,soy nervioso,soy {emocion},True
kid_jugar_28914,este quiero peluche peluche,JUGAR,este quiero peluche peluche,quiero {juguete},True
kid_ir_lugar_14503,quiero ir al casa,IR_LUGAR,quiero ir al casa,quiero ir al {lugar},True
kid_agradecer_29751,muchas gracias gracias,AGRADECER,muchas gracias gracias,muchas gracias,True
kid_jugar_34349,juego con bicicleta,JUGAR,juego con bicicleta,juego con {juguete},True
kid_ir_lugar_12212,busco hospital,IR_LUGAR,busco hospital,busco {lugar},True
kid_jugar_1512,me gusta jugar memoria,JUGAR,me gusta jugar memoria,me gusta jugar {juego},True
kid_saludar_16449,buenas tardes,SALUDAR,buenas tardes,buenas tardes,True
kid_saludar_9997,bueno hey hermana hermana,SALUDAR,bueno hey hermana hermana,hey {persona},True
kid_pedir_ayuda_22902,ayuda papá,PEDIR_AYUDA,ayuda papá,ayuda {persona},True
kid_pedir_ayuda_16900,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_despedir_120,me voy,DESPEDIR,me voy,me voy,True
kid_jugar_36660,quiero jugar,JUGAR,quiero jugar,quiero jugar,True
kid_comer_beber_30298,eh beber agua,COMER_BEBER,eh beber agua,beber {bebida},True
kid_pedir_ayuda_33255,no puedo puedo dibujar,PEDIR_AYUDA,no puedo puedo dibujar,no puedo {accion},True
kid_expresar_necesidad_17131,quiero dormir,EXPRESAR_NECESIDAD,quiero dormir,quiero {accion},True
kid_pedir_ayuda_13280,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_saludar_36735,eh buenas tardes,SALUDAR,eh buenas tardes,buenas tardes,True
kid_expresar_emocion_2151,estoy feliz cumpleaños,EXPRESAR_EMOCION,estoy feliz cumpleaños,estoy {emocion},True
kid_comer_beber_6641,este más comercio,COMER_BEBER,este más comercio,más {comida},True
kid_jugar_25873,quiero rompecabezas por favor,JUGAR,quiero rompecabezas por favor,quiero {juguete},True
kid_agradecer_39269,muchas gracias,AGRADECER,muchas gracias,muchas gracias,True
kid_expresar_emocion_7304,este estoy muy emocionado,EXPRESAR_EMOCION,este estoy muy emocionado,estoy muy {emocion},True
kid_pedir_ayuda_25817,no sé bailar bailar,PEDIR_AYUDA,no sé bailar bailar,no sé {accion},True
kid_jugar_24925,quiero jugar,JUGAR,quiero jugar,quiero jugar,True
kid_saludar_8756,bueno buenas tardes,SALUDAR,bueno buenas tardes,buenas tardes,True
kid_expresar_emocion_35701,me siento asustado,EXPRESAR_EMOCION,me siento asustado,me siento {emocion},True
kid_ir_lugar_1612,mm quiero ir al escuela,IR_LUGAR,mm quiero ir al escuela,quiero ir al {lugar},True
kid_pedir_ayuda_39888,no puedo saltar,PEDIR_AYUDA,no puedo saltar,no puedo {accion},True
kid_despedir_27768,adiós mamá mamá,DESPEDIR,adiós mamá mamá,adiós {persona},True
kid_expresar_emocion_8510,este hoy estoy enojado,EXPRESAR_EMOCION,este hoy estoy enojado,hoy estoy {emocion},True
kid_jugar_1480,quiero bicicleta,JUGAR,quiero bicicleta,quiero {juguete},True
kid_expresar_necesidad_8099,dame muñeca,EXPRESAR_NECESIDAD,dame muñeca,dame {objeto},True
kid_jugar_23450,eh jugar con muñeca,JUGAR,eh jugar con muñeca,jugar con {juguete},True
kid_pedir_ayuda_7203,ayuda amiga,PEDIR_AYUDA,ayuda amiga,ayuda {persona},True
kid_expresar_necesidad_9546,necesito comida,EXPRESAR_NECESIDAD,necesito comida,necesito {objeto},True
kid_jugar_16952,quiero jugar,JUGAR,quiero jugar,quiero jugar,True
kid_saludar_28896,hola tía,SALUDAR,hola tía,hola {persona},True
kid_describir_dolor_6092,mm dolor en dedo,DESCRIBIR_DOLOR,mm dolor en dedo,dolor en {parte_cuerpo},True
kid_pedir_ayuda_30190,no puedo bailar,PEDIR_AYUDA,no puedo bailar,no puedo {accion},True
kid_comer_beber_36997,me da helado,COMER_BEBER,me da helado,me da {comida},True
kid_pedir_ayuda_5157,necesito ayuda,PEDIR_AYUDA,necesito ayuda,necesito ayuda,True
kid_jugar_15623,quiero peluche,JUGAR,quiero peluche,quiero {juguete},True
kid_expresar_necesidad_39602,este donde está juguete,EXPRESAR_NECESIDAD,este donde está juguete,donde está {objeto},True
kid_pedir_ayuda_2577,ayúdame,PEDIR_AYUDA,ayúdame,ayúdame,True
kid_agradecer_18498,gracias abuela abuela,AGRADECER,gracias abuela abuela,gracias {persona},True
kid_expresar_necesidad_34031,necesito comida comida,EXPRESAR_NECESIDAD,necesito comida comida,necesito {objeto},True
kid_expresar_necesidad_36246,dame crayones,EXPRESAR_NECESIDAD,dame crayones,dame {objeto},True
kid_expresar_necesidad_32814,me da juguete,EXPRESAR_NECESIDAD,me da juguete,me da {objeto},True
kid_expresar_emocion_4897,estoy feliz,EXPRESAR_EMOCION,estoy feliz,estoy {emocion},True
kid_jugar_12938,me gusta jugar fútbol,JUGAR,me gusta jugar fútbol,me gusta jugar {juego},True
kid_despedir_17466,me voy,DESPEDIR,me voy,me voy,True
kid_expresar_necesidad_16360,eh dame crayones,EXPRESAR_NECESIDAD,eh dame crayones,dame {objeto},True
kid_expresar_emocion_18842,estoy tranquilo,EXPRESAR_EMOCION,estoy tranquilo,estoy {emocion},True
kid_despedir_27256,adiós,DESPEDIR,adiós,adiós,True
kid_describir_dolor_20120,tengo dolor,DESCRIBIR_DOLOR,tengo dolor,tengo dolor,True
kid_expresar_necesidad_15049,me da crayones,EXPRESAR_NECESIDAD,me da crayones,me da {objeto},True
kid_saludar_10887,hey mamá,SALUDAR,hey mamá,hey {persona},True
kid_pedir_ayuda_37752,no puedo puedo cantar,PEDIR_AYUDA,no puedo puedo cantar,no puedo {accion},True
kid_expresar_emocion_4130,hoy estoy triste,EXPRESAR_EMOCION,hoy estoy triste,hoy estoy {emocion},True
kid_pedir_ayuda_24598,no puedo cantar cantar,PEDIR_AYUDA,no puedo cantar cantar,no puedo {accion},True
kid_expresar_necesidad_17606,quiero dibujar,EXPRESAR_NECESIDAD,quiero dibujar,quiero {accion},True
kid_despedir_19888,nos vemos,DESPEDIR,nos vemos,nos vemos,True
kid_expresar_emocion_39769,soy enojado enojado,EXPRESAR_EMOCION,soy enojado enojado,soy {emocion},True
kid_jugar_34517,jugamos,JUGAR,jugamos,jugamos,True
kid_comer_beber_27523,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_despedir_34624,nos vemos,DESPEDIR,nos vemos,nos vemos,True
kid_comer_beber_2511,comer comer disfrutar,COMER_BEBER,comer comer disfrutar,comer {comida},True
kid_saludar_5852,bueno hola papá cansado,SALUDAR,bueno hola papá cansado,hola {persona} {emocion},True
kid_comer_beber_28465,tengo hambre,COMER_BEBER,tengo hambre,tengo hambre,True
kid_expresar_emocion_32317,eh soy triste,EXPRESAR_EMOCION,eh soy triste,soy {emocion},True
kid_expresar_necesidad_27623,dame muñeca,EXPRESAR_NECESIDAD,dame muñeca,dame {objeto},True
kid_expresar_necesidad_4300,tengo tengo ganas de cantar,EXPRESAR_NECESIDAD,tengo tengo ganas de cantar,tengo ganas de {accion},True
